Tarih;Ömerli;Darlik;Elmali;Terkos;B.çekmece;Sazlidere;Alibey;Kazandere;Pabuçdere
21.05.2017;0;0;0;0;0;0;0;4,13;2,56
22.05.2017;9,93;9,04;9,18;5,2;5;5,67;8,69;3,14;2,69
23.05.2017;9,93;9,02;1,64;0,64;1;0,95;0,75;0;0,46
24.05.2017;0;0;0;0;0;0;0;0;0
25.05.2017;0;0;0;0;0;0;0;0;0
26.05.2017;0;0;0;0;0;0;0;0;0
27.05.2017;0;0;0;0;0;0;0;0;0
28.05.2017;0;0;0;0;0;0;0;0;0
29.05.2017;0;0;0;0;0;0;0;0;0
30.05.2017;2,03;5,08;8,29;0,88;0,1;4,12;4,42;0,07;0,27
31.05.2017;0,8;1,21;1,5;4,44;2,3;12,01;1,57;0;0
1.06.2017;0;0;0;0;0;0;0;0;0
2.06.2017;0;0;0;0;0;0;0;0;0
3.06.2017;0;0;0;0;0;0;0;0;0
4.06.2017;0;0;0;0;0;0;0;0;0
5.06.2017;0;0;0;0;0;0;0;0;0
6.06.2017;0;0;0;0;0;0;0;0;0
7.06.2017;0;0;0;0;0;0;0;0;0
8.06.2017;0;0;0;0;0;0;0;0;0
9.06.2017;6,75;0,43;13,06;11,49;5,3;11,24;12,47;16,5;13,4
10.06.2017;19,88;7,29;15,97;3,2;9,9;5,2;4,04;4,71;7,13
11.06.2017;6;3,34;2,32;0,64;0,46;2;0,19;2,46;1,45
12.06.2017;0;0;0;0;0;0;0;0;0
13.06.2017;0;0;0;0;0;0;0;0;0
14.06.2017;0;0;0;0;0;0;0;0;0
15.06.2017;0;0;0;0;0;0;0;0;0
16.06.2017;0;0;0;0;0;0;0;0;0
17.06.2017;0;0;0;0;0;0;0;0;0
18.06.2017;0;0;1,58;2,5;0;2,71;1,87;12,26;0
19.06.2017;15;20,03;11,44;24,34;33,3;11,88;4,43;12,26;14
20.06.2017;1,03;1,08;17,04;16;12,08;14,54;12,14;67,94;65,14
21.06.2017;0;0;0;0;0;0;0;0;0
22.06.2017;0;0;0;0;0;0;0;0;0
23.06.2017;0;0;0;0;0;0;0;0;0
24.06.2017;0;0;0;0;0;0;0;0;0
25.06.2017;0;0;0;0;0;0;0;0;0
26.06.2017;0;0;0;0;0;0;0;0;0
27.06.2017;0;0;0;0;0;0;0;0;0
28.06.2017;0;0;0;0;0;0;0;0;0
29.06.2017;0;0;0;0;0;0;0;0;0
30.06.2017;0;0;0;0;0;0;0;0;0
1.07.2017;0;0;0;0;0;0;0;0;0
2.07.2017;0;0;0;0;0;0;0;0;0
3.07.2017;0;0;0;0;0;0;0;0;0
4.07.2017;0,4;1,41;0,34;0,79;0,11;0;0,22;0;0,32
5.07.2017;1,63;8,2;1,53;0;1,7;0;0;0;0
6.07.2017;0;0;0;0;0;0;0;0;0
7.07.2017;0;0;0;0;0;0;0;0;0
8.07.2017;0;0;0;0;0;0;0;0;0
9.07.2017;0;0;0;0;0;0;0;0;0
10.07.2017;0;0;0;0;0;0;0;0;0
11.07.2017;0;0;0;0;0;0;0;0;0
12.07.2017;0;0;0;0;0;0;0;0;0
13.07.2017;0;0;0;0;0;0;0;0;0
14.07.2017;0;0;0;0;0;0;0;0;0
15.07.2017;0;0;0;0;0;0;0;0;0
16.07.2017;0;0;0;0;0;0;0;0;0
17.07.2017;0;0,64;0,73;0;0;0;0;0;0
18.07.2017;1,1;1,17;6,43;9,24;3,2;5,6;15,99;14,4;0
19.07.2017;10,25;19,12;55,68;20,1;19;24,12;45,84;48,2;45,2
20.07.2017;0;0;0;0;0;0;0;0;0
21.07.2017;0;0;0;0;0;0;0;0;0
22.07.2017;0;0;0;0;0;0;0;0;0
23.07.2017;0;0;0;0;0;0;0;0;0
24.07.2017;0;0;0;0;0;0;0;0;0
25.07.2017;0;0;0;0;0;0;0;0;0
26.07.2017;0;0;0;0;0;0;0;0;0
27.07.2017;0;0;0;0;0;0;0;0;0
28.07.2017;11,45;9,84;11;15,76;62,5;11,2;22,96;9,35;9
29.07.2017;0;0;0;0;0;0;0;0;0
30.07.2017;0;0;0;0;0;0;0;0;0
31.07.2017;0;0;0;0;0;0;0;0;0
1.08.2017;0;0;0;0;0;0;0;0;0
2.08.2017;0;0;0;0;0;0;0;0;0
3.08.2017;0;0;0;0;0;0;0;0;0
4.08.2017;0;0;0;0;0;0;0;0;0
5.08.2017;0;0;0;0;0;0;0;0;0
6.08.2017;0;0;0;0;0;0;0;0;0
7.08.2017;0;0;0;0;0;0;0;0;0
8.08.2017;0;0;0;0;0;0;0;0;0
9.08.2017;0;0;0;0;0;0;0;0;0
10.08.2017;0;0;0;0;0;0;0;0;0
11.08.2017;0;0;0;0;0;0;0;0;0
12.08.2017;0;0;0;0;0;0;0;0;0
13.08.2017;0;0;0;0;0;0;0;0;0
14.08.2017;0;0;0;0;0;0;0;0;0
15.08.2017;0;0;0;0;0;0;0;0;0
16.08.2017;0;3,78;0;0,9;0;0;1,48;0;0
17.08.2017;21,18;10,91;18;9,13;16,19;10,5;7,22;6,27;4,5
18.08.2017;0;0;0;0;6,6;0,52;0;0;0
19.08.2017;0;0;0;0;0;0;0;0;0
20.08.2017;0;0;0;0;0;0;0;0;0
21.08.2017;0;0;0;0;0;0;0;0;0
22.08.2017;0;0;0;0;0;0;0;0;0
23.08.2017;7,93;19,38;6,5;6,72;6,52;1,2;11,46;11,78;11
24.08.2017;0;0;0;0;0;0;0;0;0
25.08.2017;0;0;0;0;0;0;0;0;0
26.08.2017;0;0;0;0;0;0;0;0;0
27.08.2017;0;0;0;0;0;0;0;0;0
28.08.2017;0;0;0;0;0;0;0;0;0
29.08.2017;0;0;0;0;0;0;0;0;0
30.08.2017;0;0;0;52,74;7,3;9,2;23,43;10,21;9,85
31.08.2017;0;0;0;0;0;0;0;0;0
1.09.2017;0;0;0;0;0;0;0;0;0
2.09.2017;0;0;0;0;0;0;0;0;0
3.09.2017;0;0;0;0;0;0;0;0;0
4.09.2017;0;0;0;0;0;0;0;0;0
5.09.2017;0;0;0;0;0;0;0;0;0
6.09.2017;1,7;21,62;0;0;0;0;0;0;0
7.09.2017;0;0;0;0;0;0;0;0;0
8.09.2017;0;0;0;0;0;0;0;0;0
9.09.2017;0;0;0;0;0;0;0;0;0
10.09.2017;0;0;0;0;0;0;0;0;0
11.09.2017;0;0;0;0;0;0;0;0;0
12.09.2017;0;0;0;0;0;0;0;0;0
13.09.2017;0;0;0;0;0;0;0;0;0
14.09.2017;0;0;0;0;0;0;0;0;0
15.09.2017;0;0;0;0;0;0;0;0;0
16.09.2017;0;0;0;0;0;0;0;0;0
17.09.2017;0;0;0;0;0;0;0;0;0
18.09.2017;0;0;0;0;0;0;0;0;0
19.09.2017;0;0;0;0;0;0;0;0;0
20.09.2017;0;0;0;0;0;0;0;0;0
21.09.2017;0;0;0;0;0;0;0;0;0
22.09.2017;3,28;5,63;1,82;2,43;4,5;2,25;2,2;3,65;2,46
23.09.2017;4,05;11,19;0;0;0;0;0;0;0
24.09.2017;0;0;0;0;0;0;0;0;0
25.09.2017;0;0;0;0;0;0;0;0;0
26.09.2017;0,51;0,96;0;0,89;0;0;1,24;8,69;0
27.09.2017;1,93;0,68;0;7,1;1,34;0;0,22;44,82;0
28.09.2017;34;42,29;0;2,8;0;0;24,84;75,09;60
29.09.2017;1;5;0;1;0;0;1,35;37,54;37,44
30.09.2017;3,16;3,39;0;3,8;1,54;0,91;0,19;2,39;2,11
1.10.2017;6,55;10,22;5,55;32,82;5,71;14,24;14,81;81,86;80,75
2.10.2017;15,25;8,84;8;35,6;7,61;5,97;2,67;6,5;6,8
3.10.2017;0;0;0;0;0;0;0;0;0
4.10.2017;0;0;0;0;0;0;0;0;0
5.10.2017;0;0;0;0;0;0;0;0;0
6.10.2017;0;0;0;0;0;0;0;0;0
7.10.2017;0;0;0;0;0;0;0;0;0
8.10.2017;4,1;0,62;2,54;7,7;6,6;5,4;8,25;14,8;0
9.10.2017;0,23;4,79;0;0,3;3,8;0,62;0;0;0
10.10.2017;0;0;0;0;0;0;0;0;0
11.10.2017;0;0;0;0;0;0;0;0;0
12.10.2017;0;0;0;0;0;0;0;0;0
13.10.2017;0;0;0;0;0;0;0;0;0
14.10.2017;0;0;0;0;0;0;0;0;0
15.10.2017;9,25;7,37;0;0;0,1;0;3,05;0;0
16.10.2017;0;0;0;0;0;0;0;0;0
17.10.2017;0;0;0;0;0;0;0;0;0
18.10.2017;0;0;0;0;0;0;0;0;0
19.10.2017;0;0;0;0;0;0;0;0;0
20.10.2017;0;0;0;0;0;0;0;0;0
21.10.2017;0;0;0;0;0;0;0;0;0
22.10.2017;0;0;0;0;0;0;0;0;0
23.10.2017;0;0;0;0;0;0;0;0;0
24.10.2017;0;0;0;0;0;0;0;0;0
25.10.2017;1,13;0,96;8,86;7,2;6,22;4,97;5,41;22,03;14,68
26.10.2017;38,63;72,33;32,15;73,8;23,17;14,49;47,89;91,04;47,31
27.10.2017;1,6;3,2;7,88;2,64;1,15;1,05;2,7;0;0
28.10.2017;0;0;0;0;0;0;0;0;0
29.10.2017;8,25;12,7;17,78;11,33;6,18;4,79;5,21;11,46;11,02
30.10.2017;10,45;6,57;15;2,1;7,95;3,51;4,81;0;0
31.10.2017;0;0;0;0;0;0;0;0;0
1.11.2017;0;0;0;0;0;0;0;0;0
2.11.2017;0;0;0;0;0;0;0;0;0
3.11.2017;0;0;0;0;0;0;0;0;0
4.11.2017;1,9;2,27;7,67;6,17;2,2;2,92;7,96;1;1,02
5.11.2017;16,2;8,62;12,53;6,17;2;6,2;13,82;5,4;5,3
6.11.2017;0;0;0;0;0;0;0,18;0;0
7.11.2017;0;0;0;0;0;0;0;0;0
8.11.2017;0;0;0;0;0;0;0;0;0
9.11.2017;0;0;0;0;0;0;0;0;0
10.11.2017;0;0;0;0;0;0;0;0;0
11.11.2017;0;0;0;0;0;0;0;0;0
12.11.2017;0;0;0;0;0;0;0;4,35;4,95
13.11.2017;0;0;0;1,65;0;1,04;0;2,1;1,2
14.11.2017;0;0;0;0;0;0;0;0;0
15.11.2017;0;0;0;0;0;0;0;0;0
16.11.2017;0;0;0;0;0;0;0;0;0
17.11.2017;0;0;0;0;0;0;0;1,5;2
18.11.2017;0;0;0;0;0;0;0;0;0
19.11.2017;0;0;0;3,15;2,16;0;0;2,1;2,31
20.11.2017;14,35;8,09;15,4;20,77;20,45;16,24;18,2;17,9;18,2
21.11.2017;13,38;21,4;18;42,46;19,33;23,73;33,21;27;25,1
22.11.2017;2,9;2,5;1,5;0,5;0;0;0;0;0
23.11.2017;0,43;1,25;1,17;0;0,49;1,48;0;0;0,34
24.11.2017;1,03;0,86;0;0,85;0;0;0,18;0;0
25.11.2017;0;0;0;0;0;0;0;0;0
26.11.2017;0;0;0;0;0;0;0;0;0
27.11.2017;0;0;0,44;0,99;0,1;0,61;0,18;0;0,4
28.11.2017;1,96;1,85;3,16;7,42;5,72;5,64;3,15;10,02;11
29.11.2017;0,23;9,78;6,6;7,42;1,4;0,77;1,75;0;0,34
30.11.2017;1,13;0;0,3;0;0;0;0,19;0;0
1.12.2017;0,18;0,23;0,17;0;0,13;0;0;0;0,34
2.12.2017;0;0;0;0;0;0;0;0;0
3.12.2017;0;0;0;0;0;0;0;0;0
4.12.2017;0,23;0,3;0,14;0,62;0;0,95;0;2,6;2,8
5.12.2017;10,25;14,33;9,6;3,67;6,74;7,79;8,19;7,4;4,5
6.12.2017;4,1;4,33;5,11;3,65;0,7;3,9;7,27;0;0,04
7.12.2017;2,14;3,44;3,24;1,6;0;0;0;0;0
8.12.2017;0;0;0;0;0;0;0;0;0
9.12.2017;0;0;0;0;0;0;0;0;0
10.12.2017;0;0;0;0;0;0;0;0;0
11.12.2017;12,22;12,24;8,11;9,04;7,24;9,27;9,66;27,1;10,3
12.12.2017;4,28;0;0,32;0;0;0;0,18;0;0
13.12.2017;0;0;0;0;0;0;0;0;0
14.12.2017;0;0;0;0;0;0;0;0;0
15.12.2017;0;0;0;0;0;0;0;0;0
16.12.2017;0;0;0;0;0;0;0;0;0
17.12.2017;1,5;1,96;2,43;1,64;1,57;3,1;4,03;3,7;4,8
18.12.2017;6,01;6,41;5,87;9,8;12,98;17,65;10,93;31,03;31,15
19.12.2017;12,05;17,44;9,71;16,73;10,56;11,03;20,67;27;18,07
20.12.2017;25,93;13,03;2,49;24,39;1,78;2,88;6,11;12;10
21.12.2017;2,03;3,24;0;16,21;1,04;2,71;3,7;0;0
22.12.2017;3,08;9,09;2,12;11,7;3,48;11,54;6,79;0,98;0,34
23.12.2017;23,75;47,29;22,82;13,8;23,76;20,49;26,85;0,33;0,4
24.12.2017;4,13;7,61;5,18;1,95;2,5;5,95;3,95;0;0
25.12.2017;0;0;0;0;0;0;0;0;0
26.12.2017;0;0;0;0;0;0;0;0;0
27.12.2017;0;0;0;0;0;0;0;0;0
28.12.2017;0;0;0;0;0;0;0;0;0
29.12.2017;0;0;0;0;0;0;0;0;0
30.12.2017;2,03;2,27;2,28;5,41;6,98;10,18;6,09;3,78;3,47
31.12.2017;4,88;6,82;3,98;17,47;11,23;7,91;7,48;26;24,8
1.01.2018;0;0;0;0;0;0;0;0;0
2.01.2018;0;0;0;0;0;0;0;0;0
3.01.2018;3,08;0,46;2,38;6,02;3,74;2,02;2,33;4,5;4,1
4.01.2018;1,13;1,05;0,54;11,44;8,4;7,79;0,96;5,5;4,53
5.01.2018;1,1;5,43;0,16;0,59;0,16;0;0;0;0
6.01.2018;0;0;0;0;0;0;0;0;0
7.01.2018;0;0;0;0;0;0;0;0;0
8.01.2018;0;0;0;0;0;0;0;0;0
9.01.2018;0;0;0;0;0;0;0;0;0
10.01.2018;0;0;0;0;0;0;0;0;1,3
11.01.2018;0;0;0;0;0;0;0;0;0
12.01.2018;4,38;2,96;2,6;3,63;4,45;3,91;3,34;0;1,56
13.01.2018;5,55;7,52;0,71;9,17;0;0;0,18;0;5,63
14.01.2018;7,88;15,84;2,62;9,15;1,92;2,62;0,17;3,6;3,5
15.01.2018;0,78;6,82;0,51;0;0,35;4,29;0;2,4;1,79
16.01.2018;0;0;0;0;0;0;0;0;0
17.01.2018;0,85;0,97;0;0,61;3,79;1,18;0;0;0
18.01.2018;14,35;7,71;4,24;7,92;8,9;11,32;6,5;6,8;6,98
19.01.2018;5,88;5,28;5,2;7,92;1,57;2,57;1,8;0;0
20.01.2018;0;0;0;0;0;0;0;0;0
21.01.2018;7,3;4,74;7,66;10,54;11,86;11,61;7,56;14,3;13,9
22.01.2018;2,03;2,87;2,11;14,71;8,49;9,14;1,66;37,1;38
23.01.2018;7,53;16,14;5,02;17,86;3,34;6,75;5,8;7,6;6,2
24.01.2018;0;0;0;0;0;1,3;0;0;0
25.01.2018;0,63;0,57;1,06;0;0;2,23;0;0,7;0,51
26.01.2018;0,93;0,57;0;0;0;0;0;0;0
27.01.2018;0,95;1,84;0;0;0;0;0;0;0
28.01.2018;0;0;0;0;0;0;0;0;0
29.01.2018;0;0;0;0;0;0;0;0;0
30.01.2018;0;0;0;0;0;0;0;0;0
31.01.2018;0;0;0;0;0;0;0;0;0
1.02.2018;0;0;0;0;0;0;0;0;0
2.02.2018;0;0;0;0;0;0;0;0;0
3.02.2018;0;0;0;0;0;0;0;0;0
4.02.2018;0;0;0;0;0;0;0;0;0
5.02.2018;22,88;25,56;24,67;33,1;21,3;22,54;22,6;23,54;13,43
6.02.2018;0;0;0;0;0;0;0;0;0
7.02.2018;0;0;0;0;0;0;0;0;0
8.02.2018;0;0,77;1,6;2;1;0,79;0;1,1;0,44
9.02.2018;4,08;2,58;2,67;2,73;3,67;4,08;1,85;2,35;2,59
10.02.2018;0;0;0;0;0;0;0;0;0
11.02.2018;5,28;6,12;5,61;6,78;5,56;5,13;5,48;12,14;11,4
12.02.2018;18,2;18,34;11,14;33,3;16,55;25,6;21,1;24;5,9
13.02.2018;0;0,47;0;0;0;0;0;0;0
14.02.2018;0;0;0;0;0;0;0;0;0
15.02.2018;2,13;3,36;2,11;1,23;2,04;2,39;2,63;2,5;1,98
16.02.2018;0;0;0;0;0;0;0;0;0
17.02.2018;0;0,77;0;0;0;0;0;0;0
18.02.2018;0,25;0;0;0;0;0;0;0;0
19.02.2018;0;0;0;0;0;0;0;0;0
20.02.2018;0;0;0;0;0;0;0;0,5;0,83
21.02.2018;0;0;0;1,48;0;0,52;0,18;1;1,6
22.02.2018;0;0;0;1,09;0,17;0;0;2,55;3,38
23.02.2018;0;0,98;0;1,22;0;0,9;0;15;17
24.02.2018;0;0;0;0;0;0;0;0;0
25.02.2018;14,03;17,34;10,51;13,18;14,9;10,9;12,81;3,19;2,28
26.02.2018;2,63;10,38;2,85;13,56;1,95;5,31;1,73;3,19;1,55
27.02.2018;5,18;5,33;5,56;10,4;3,02;9,29;4,72;25,85;14,94
28.02.2018;7,3;8,71;7,18;8,51;11,54;5,82;9,14;10,21;6,25
1.03.2018;19,45;22,38;15,46;12,54;13,84;18,32;17,9;19,63;15,7
2.03.2018;0;0;0;0;0;0;0;0;0
3.03.2018;2,8;2,58;3,88;6,63;8,47;8,34;5,72;17,1;10,41
4.03.2018;13,68;5,56;5,32;6,88;5,16;1,56;3,26;39,41;21,67
5.03.2018;8,1;17,47;19,51;12,95;15,86;22,32;18,25;26,93;11,06
6.03.2018;5,75;5,15;5,57;7,8;5,79;4,46;7,51;9,1;8,59
7.03.2018;4,08;3,3;4,09;1,35;2,3;1,7;1,4;1,4;2,5
8.03.2018;0;0;0;0;0;0;0;0;0
9.03.2018;18,8;13,08;13,06;25,81;11,52;15,74;11,17;3,01;1,42
10.03.2018;0;0;0;0;0;0;0;0;0
11.03.2018;0;0;0;0;0;0;0;0;0
12.03.2018;0;0;0;0;0;0;0;0;0
13.03.2018;0;0;0;0;0;0;0;0;0
14.03.2018;0,95;0,7;1,94;1,66;0,15;1,05;0,8;5,35;2,9
15.03.2018;0,3;0,69;0,21;1,63;0,08;1,05;0,19;0,2;0,45
16.03.2018;0;1,96;2,54;11,58;0,5;1,26;2,51;0;0
17.03.2018;0;0;0;0;0;0;0;0;0
18.03.2018;0;0;0;0;0;0;0;0;0
19.03.2018;1,13;1,38;2,76;5,29;0,91;1,42;2,17;52,16;23,57
20.03.2018;0;0;0,5;0;0;0;0,21;8,65;3,71
21.03.2018;0;0;0;0;0;0;0;0;0
22.03.2018;0,35;0,62;0,3;1,62;0;0;0;3,35;3,06
23.03.2018;1,73;1,97;0,81;4,12;1,53;2,11;2,36;9,9;4,43
24.03.2018;1,52;2,27;1,88;4,74;4,74;2,46;2,05;4,66;2,68
25.03.2018;8,28;10,29;4,86;3,12;3,06;5,31;3,64;2,01;1,3
26.03.2018;1,93;1,78;1,52;1,49;1,34;2,29;0,96;1,6;1,2
27.03.2018;3,78;2,38;3,91;10,67;10,6;11,48;7,4;16,09;6,77
28.03.2018;3,98;7,73;6,02;4,13;5,7;2;4,95;7,37;4,63
29.03.2018;1,9;4,75;0,81;6,14;5,24;2,19;10,7;10,17;5,18
30.03.2018;3,03;8,32;1,71;1,11;1,8;1,95;8,33;2,7;5,16
31.03.2018;0;0;0;0;0;0;0;0;0
1.04.2018;0;0,19;0,2;0,61;0,12;0;0,13;7,8;0
2.04.2018;17,48;8,53;21,8;18,87;13,21;18,32;24,18;32,73;4,08
3.04.2018;1,3;1,86;0,4;1,12;1,03;0;0,11;0;4,08
4.04.2018;0;0;0;0;0;0;0;0;0
5.04.2018;0;0;0;0;0;0;0;0;0
6.04.2018;0;0;0;0;0;0;0;0;0
7.04.2018;0;0;0;0;0;0;0;0;0
8.04.2018;0;0;0;0;0;0;0;0;0
9.04.2018;0;0;0;0;0;0;0;0;0
10.04.2018;0;0;0;0;0;0;0;0;0
11.04.2018;0;0;0;0;0;0;0;0;0
12.04.2018;0;0;0;0;0;0;0;0;0
13.04.2018;0;0;0;0;0;0;0;0;0
14.04.2018;0;0;0;0;0;0;0;0;0
15.04.2018;0;0;0;0;0;0;0;0;0
16.04.2018;0;0;0;0;0;0;0;0;0
17.04.2018;0;0;0;0;0;0;0;0;0
18.04.2018;0;0;0;0;0;0;0;0;0
19.04.2018;0;0;0;0;0;0;0;0;0
20.04.2018;1,4;4;1,05;2,64;1,22;2,88;3,04;4;1,7
21.04.2018;3,23;6,16;0,4;1,38;0,5;0,21;0,77;0;0,47
22.04.2018;0;0;0;0;0;0;0;0;0
23.04.2018;0;0;0;0;0;0;0;0;0
24.04.2018;0;0;0;0;0;0;0;0;0
25.04.2018;0;0;0;0;0;0;0;0;0
26.04.2018;0;0;0;0;0;0;0;0;0
27.04.2018;0;0;0;0;0;0;0;0;0
28.04.2018;0;0;0;0;0;0;0;0;0
29.04.2018;0;0;0;0;0;0;0;0;0
30.04.2018;0;0;0;0;0;0;0;0;0
1.05.2018;0;0;0;0;0;0;0;0;0
2.05.2018;0;0;0;0;0;0;0;0;0
3.05.2018;0;0;0;0;0;0;0;0;0
4.05.2018;0;0;0;0;0;0;0;0;0
5.05.2018;0;0;0;0;0;0;0;0;0
6.05.2018;0;0;0;0;0;0;0;0;0
7.05.2018;10,06;7,27;0,24;0,75;2,71;0,51;2,08;0;0
8.05.2018;12,35;10,84;7,5;27,21;3,46;3,37;4,03;0;0
9.05.2018;2,95;5,1;2,99;4,28;6,1;9,15;4,93;8,75;7,22
10.05.2018;18,35;14,02;11,4;3,4;16,21;18,55;3,21;6,4;6,41
11.05.2018;1,2;0,65;0;1,63;1,4;0,52;0;5,6;7,7
12.05.2018;12,98;7,39;6,2;5,67;5,44;7,76;5,68;2,5;2,6
13.05.2018;0;0;0;0;0;0;0;0;0
14.05.2018;0;0;0;0;0;0;0;0;0
15.05.2018;0;0;0;0;0;0;0;0;0
16.05.2018;0;0;0;0;0;0;0;0;0
17.05.2018;0;0;0;0;0;0;0;0;0
18.05.2018;0;0;0;0;0,95;0;0;0;0
19.05.2018;0;0;0;0;0;0;0;0;0
20.05.2018;1,63;1,21;0,9;1,78;0;0;0;22,8;8,2
21.05.2018;0;0;0;0;0;0;0;0;0
22.05.2018;0;0;0;0;0;0;0;0;0
23.05.2018;0;0,32;0;0,64;0;0;0,13;0,37;0
24.05.2018;0;0;0;0;0;0;0;0;0
25.05.2018;0;0;0;0;0;0;0;0;0
26.05.2018;1,03;0;0,34;0,64;11,37;6,63;0;5,38;6
27.05.2018;3,45;3,6;0,44;1,78;10,07;5,6;1,5;0;0
28.05.2018;0;0;0;4,94;20,02;16,12;0;2,17;0,9
29.05.2018;0;0;0;0;0;0;0;0;0
30.05.2018;5,73;2,41;0,33;1,9;0;0;0;0;0
31.05.2018;0;0;0;0;0;0;0;0;0
1.06.2018;0;0;0;0;0;0;0;0;0
2.06.2018;0;0;0;0;0;0;0;0;0
3.06.2018;0;0;0;0;0;0;0;0;0
4.06.2018;0;0;0;0;0;0;0;0;0
5.06.2018;0;0;0;1,8;1,36;0;0;0;0
6.06.2018;0;0;0;0;0;0;0;4,5;16,4
7.06.2018;0;0,5;0;1,66;0;0;0;4,62;4,55
8.06.2018;0;0;0;0;0;0;0;0;0
9.06.2018;0;0;0;0;0;0;0;0;0
10.06.2018;0;0;0;0;0;0;0;0;0
11.06.2018;0;0;0;0;0;0;0;0;0
12.06.2018;0;0;0;0;0;0;0;0;0
13.06.2018;0;0;0;0;0;0;0;0;0
14.06.2018;0;0;0;0;0;0;0;0;0
15.06.2018;0;0;0;0;0;0;0;0;0
16.06.2018;0;0;0;0,61;0;0;0;7,5;5,5
17.06.2018;0;0;0;30,08;21,5;17,8;11;0;0
18.06.2018;2,17;9,53;2,4;11,25;2,6;4,2;4,7;0;0
19.06.2018;0;6,45;0;6,6;0;0;0;0,36;0
20.06.2018;0;0;0;0;0;0;0;0;0
21.06.2018;0;0;0;0;0;0;0;0;0
22.06.2018;0;0;0;0;0;0;0;0;0
23.06.2018;0;0;0;0;0;0;0;0;0
24.06.2018;1,7;1,95;1,6;2,92;0,72;0,8;1,6;2,79;2,51
25.06.2018;0;0;0;0;0;0;0;0;0
26.06.2018;0;0;0;0;0;0;0;0;0
27.06.2018;0;0;0;0;0;0;0;3,4;5,5
28.06.2018;10,55;4,5;24,15;24,11;29,6;25,12;12;53,5;24,6
29.06.2018;5,95;2;0,3;0,65;4,14;0,8;0,14;0,82;0,8
30.06.2018;0;0;0;0;0;0;0;2,72;1,93
1.07.2018;0;0;0;0;0;0;0;0;0
2.07.2018;0;0;0;0;0;0;0;0;0
3.07.2018;0;0;0;0;0;0;0;0;0
4.07.2018;0;0;0;0;0;0;0;0;0
5.07.2018;0;0;0;0;0;0;0;0;0
6.07.2018;0;0;0;0;0;0;0;0;0
7.07.2018;0;0;0;0;0;0;0;0;0
8.07.2018;0;0;0;0;0;0;0;0;0
9.07.2018;0;0;0;0;0;0;0;0;0
10.07.2018;0;0;0;0;0;0;0;0;0
11.07.2018;0;0;0;0;0;0;0;0;0
12.07.2018;0;0;0;0;0;0;0;0;0
13.07.2018;0;0;0;0;0;0;0;0;0
14.07.2018;0;6,59;0;0;0;0;0;0;0
15.07.2018;0;0;0;0;0;0;0;0;0
16.07.2018;0;0;0;0;0;0;0;0;0
17.07.2018;0;0;0;0;0;0;0;0;0
18.07.2018;0;0;0;0;0;0,45;0;3,35;1,95
19.07.2018;3,28;3,88;2,26;1,66;0;0,39;5,62;0,63;0,42
20.07.2018;0;0;0;0;0;0;0;0;0
21.07.2018;1,9;34,32;0,34;0,9;0;0;0;0,64;0,58
22.07.2018;0;0;0;0;0;0;0;0;0
23.07.2018;2,5;0;0;0;0;0;0;0;0
24.07.2018;12,65;5,59;3,7;1,8;6,3;7,5;12,43;2,43;1,79
25.07.2018;1,73;11,16;9,38;3,45;6;6,5;6,54;1,15;1,7
26.07.2018;10,45;0,36;0;0;5,5;4,7;0,45;3,85;6,3
27.07.2018;12,78;0;0;0;0;0;0;0;0
28.07.2018;0,93;3,53;0;0,65;7,5;0;0;0;0
29.07.2018;1,9;0;0;0;0;0;0;0;0
30.07.2018;0;0;0;8,5;0;0;0;0;0
31.07.2018;0;0;0;0;0;0;0;0;0
1.08.2018;0;9,4;0;0;0;0;0;0;0
2.08.2018;0;3,32;0,58;0;0;0;0;7,07;9,02
3.08.2018;0;0;0;0;0;0;0;0;0
4.08.2018;0;0;0;0;0;0;0;0;0
5.08.2018;0;0;0;0;0;0;0;0;0
6.08.2018;0;0;0;0;0;0;0;0;0
7.08.2018;0;0;0;0;0;0;0;0;0
8.08.2018;0;0;0;0;0;0;0;0;0
9.08.2018;0;0;0;0;0;0;0;0,67;0,51
10.08.2018;0;0;0;0;0;0;0;0;0
11.08.2018;0;0;0;0;0;0;0;0;0
12.08.2018;0;0;0;0;0;0;0;0;0
13.08.2018;0;0;0;0;0;0;0;0;0
14.08.2018;0;0;0;0;0;0;0;0;0
15.08.2018;0;0;0;0;0;0;0;0;0
16.08.2018;0;0;0;0;0;0;0;0;0
17.08.2018;0,48;0,41;0,53;0;0;0;0;0;0
18.08.2018;0,83;0,32;0,57;0,67;0;0;0;0;0
19.08.2018;0;0;0;0;0;0;0;0;0
20.08.2018;0;0;0;0;0;0;0;0;0
21.08.2018;0;0;0;0;0;0;0;0;0
22.08.2018;0;0;0;0;0;0;0;0;0
23.08.2018;0;0;0;0;0;0;0;0;0
24.08.2018;0;0;0;0;0;0;0;0;0
25.08.2018;0;0;0;0;0;0;0;0;0
26.08.2018;0;0;0;0;0;0;0;0;0
27.08.2018;0;0;0;0;0;0;0;0;0
28.08.2018;0;4,7;0;0;0;0;0;0;2,3
29.08.2018;0;0;0;0;0;0;0;0;0
30.08.2018;0;0;0;0;0;0;0;0;0
31.08.2018;0;0;0;0;0;0;0;0;0
1.09.2018;0;0;0;0;0;0;0;0;0
2.09.2018;0;0;0;0;0;0;0;0;0
